id,name,country,status,reactor_type,reactor_model,construction_start,operational_from,operational_to,capacity,last_updated,source,iaeaid
267,Greifswald-5,Germany,Shutdown,PWR,VVER V-213,1976-12-01,1989-11-01,1989-11-24,408.0,2015-05-24T04:50:47+03:00,WNA/IAEA,127.0
759,Zaporozhye-5,Ukraine,Operational,PWR,VVER V-320,1985-11-01,1989-10-27,,950.0,2015-05-24T04:51:39+03:00,WNA/IAEA,566.0
293,Hanul-2,South Korea,Operational,PWR,France CPI,1983-07-05,1989-09-30,,903.0,2023-08-28T08:01:45+03:00,IAEA,395.0
696,Tomari-1,Japan,Suspended Operation,PWR,M (2-loop),1985-04-18,1989-06-22,,550.0,2022-09-24T22:33:57+03:00,WNA/IAEA,370.0
645,South Texas-2,United States,Operational,PWR,WH 4LP (DRYAMB),1975-12-22,1989-06-19,,1250.0,2017-02-10T23:59:21+02:00,WNA/IAEA,765.0
722,Vogtle-2,United States,Operational,PWR,WH 4LP (DRYAMB),1976-08-01,1989-05-20,,1101.0,2017-02-10T23:59:16+02:00,WNA/IAEA,719.0
482,Nogent-2,France,Operational,PWR,P4 REP 1300,1982-01-01,1989-05-01,,1310.0,2015-05-24T04:51:03+03:00,WNA/IAEA,216.0
469,Neckarwestheim-2,Germany,Shutdown,PWR,Konvoi,1982-11-09,1989-04-15,2023-04-15,1225.0,2023-08-28T08:01:45+03:00,WNA/IAEA,119.0
27,Balakovo-3,Russia,Operational,PWR,VVER V-320,1982-11-01,1989-04-08,,950.0,2015-05-24T04:51:36+03:00,WNA/IAEA,526.0
198,Dungeness-B2,United Kingdom,Shutdown,GCR,AGR,1965-10-01,1989-04-01,2021-06-07,607.0,2022-01-05T00:04:08+02:00,WNA/IAEA,249.0
298,Hartlepool-A1,United Kingdom,Operational,GCR,AGR,1968-10-01,1989-04-01,,590.0,2021-04-20T02:47:37+03:00,WNA/IAEA,250.0
299,Hartlepool-A2,United Kingdom,Operational,GCR,AGR,1968-10-01,1989-04-01,,595.0,2021-04-20T02:47:37+03:00,WNA/IAEA,251.0
302,Heysham-A1,United Kingdom,Operational,GCR,AGR,1970-12-01,1989-04-01,,611.0,2015-05-24T04:51:18+03:00,WNA/IAEA,256.0
303,Heysham-A2,United Kingdom,Operational,GCR,AGR,1970-12-01,1989-04-01,,611.0,2015-05-24T04:51:18+03:00,WNA/IAEA,257.0
304,Heysham-B1,United Kingdom,Operational,GCR,AGR,1980-08-01,1989-04-01,,615.0,2015-05-24T04:51:18+03:00,WNA/IAEA,259.0
305,Heysham-B2,United Kingdom,Operational,GCR,AGR,1980-08-01,1989-04-01,,615.0,2015-05-24T04:51:18+03:00,WNA/IAEA,260.0
618,Shimane-2,Japan,Suspended Operation,BWR,BWR-5,1985-02-02,1989-02-10,,789.0,2023-08-28T08:01:45+03:00,WNA/IAEA,368.0
700,Torness-2,United Kingdom,Operational,GCR,AGR,1980-08-01,1989-02-03,,645.0,2015-05-24T04:51:18+03:00,WNA/IAEA,262.0
44,Belleville-2,France,Operational,PWR,P4 REP 1300,1980-08-01,1989-01-01,,1310.0,2015-05-24T04:51:02+03:00,WNA/IAEA,212.0
396,Kozloduy-5,Bulgaria,Operational,PWR,VVER V-320,1980-07-09,1988-12-23,,953.0,2022-04-21T20:26:19+03:00,WNA/IAEA,20.0
76,Braidwood-2,United States,Operational,PWR,WH 4LP (DRYAMB),1975-08-01,1988-10-17,,1120.0,2017-02-10T23:59:19+02:00,WNA/IAEA,738.0
292,Hanul-1,South Korea,Operational,PWR,France CPI,1983-01-26,1988-09-10,,903.0,2022-04-21T20:26:19+03:00,IAEA,413.0
644,South Texas-1,United States,Operational,PWR,WH 4LP (DRYAMB),1975-12-22,1988-08-25,,1250.0,2017-02-10T23:59:20+02:00,WNA/IAEA,764.0
377,Khmelnitski-1,Ukraine,Operational,PWR,VVER V-320,1981-11-01,1988-08-13,,950.0,2015-05-24T04:51:40+03:00,WNA/IAEA,573.0
707,Trillo-1,Spain,Operational,PWR,PWR 3 loops,1979-08-17,1988-08-06,,990.0,2015-05-24T04:50:49+03:00,WNA/IAEA,141.0
75,Braidwood-1,United States,Operational,PWR,WH 4LP (DRYAMB),1975-08-01,1988-07-29,,1120.0,2017-02-10T23:59:18+02:00,WNA/IAEA,737.0
203,Emsland,Germany,Shutdown,PWR,Konvoi,1982-08-10,1988-06-20,2023-04-15,1242.0,2023-08-28T08:01:45+03:00,WNA/IAEA,108.0
43,Belleville-1,France,Operational,PWR,P4 REP 1300,1980-05-01,1988-06-01,,1310.0,2015-05-24T04:51:02+03:00,WNA/IAEA,211.0
699,Torness-1,United Kingdom,Operational,GCR,AGR,1980-08-01,1988-05-25,,645.0,2015-05-24T04:51:18+03:00,WNA/IAEA,261.0
758,Zaporozhye-4,Ukraine,Operational,PWR,VVER V-320,1983-04-01,1988-04-14,,950.0,2015-05-24T04:51:40+03:00,WNA/IAEA,595.0
340,Isar-2,Germany,Shutdown,PWR,Konvoi,1982-09-15,1988-04-09,2023-04-15,1285.0,2023-08-28T08:01:45+03:00,WNA/IAEA,106.0
145,Chinon-B4,France,Operational,PWR,CP2,1981-02-01,1988-04-01,,905.0,2015-05-24T04:51:03+03:00,WNA/IAEA,214.0
472,Nine Mile Point-2,United States,Operational,BWR,BWR-5 (Mark 2),1975-08-01,1988-03-11,,1100.0,2015-05-24T04:51:48+03:00,WNA/IAEA,711.0
717,Vandellos-2,Spain,Operational,PWR,WH 3LP,1980-12-29,1988-03-08,,930.0,2017-02-10T23:56:13+02:00,WNA/IAEA,146.0
481,Nogent-1,France,Operational,PWR,P4 REP 1300,1981-05-26,1988-02-24,,1310.0,2015-05-24T04:51:03+03:00,WNA/IAEA,215.0
116,Cattenom-2,France,Operational,PWR,P4 REP 1300,1980-07-28,1988-02-01,,1300.0,2015-05-24T04:51:02+03:00,WNA/IAEA,210.0
206,Enrico Fermi-2,United States,Operational,BWR,BWR-4 (Mark 1),1972-09-26,1988-01-23,,1093.0,2015-05-24T04:51:47+03:00,WNA/IAEA,674.0
26,Balakovo-2,Russia,Operational,PWR,VVER V-320,1981-08-01,1988-01-18,,950.0,2015-05-24T04:51:36+03:00,WNA/IAEA,525.0
521,Palo Verde-3,United States,Operational,PWR,CE80 2LP (DRYAMB),1976-06-01,1988-01-08,,1304.0,2017-02-10T23:59:23+02:00,WNA/IAEA,791.0
331,Ignalina-2,Lithuania,Shutdown,LWGR,RBMK-1500,1978-01-01,1987-12-01,2009-12-31,1500.0,2022-04-21T20:26:19+03:00,WNA/IAEA,416.0
151,Clinton-1,United States,Operational,BWR,BWR-6 (Mark 3),1975-10-01,1987-11-24,,950.0,2015-05-24T04:51:49+03:00,WNA/IAEA,742.0
535,Perry-1,United States,Operational,BWR,BWR-6 (Mark 3),1974-10-01,1987-11-18,,1205.0,2015-05-24T04:51:49+03:00,WNA/IAEA,725.0
38,Beaver Valley-2,United States,Operational,PWR,WH 3LP (DRYSUB),1974-05-03,1987-11-17,,836.0,2017-02-10T23:58:59+02:00,WNA/IAEA,712.0
517,Paks-4,Hungary,Operational,PWR,VVER V-213,1979-10-01,1987-11-01,,410.0,2015-05-24T04:51:21+03:00,WNA/IAEA,281.0
282,Hamaoka-3,Japan,Suspended Operation,BWR,BWR-5,1983-04-18,1987-08-28,,1056.0,2022-12-30T02:07:18+02:00,WNA/IAEA,362.0
234,Fukushima Daini-4,Japan,Shutdown,BWR,BWR-5,1981-05-28,1987-08-25,2019-09-30,1067.0,2020-04-18T04:46:52+03:00,WNA/IAEA,364.0
465,Muelheim-Kaerlich,Germany,Shutdown,PWR,PWR,1975-01-15,1987-08-18,1988-09-09,1219.0,2015-05-24T04:50:45+03:00,WNA/IAEA,96.0
102,Byron-2,United States,Operational,PWR,WH 4LP (DRYAMB),1975-04-01,1987-08-02,,1120.0,2017-02-10T23:59:18+02:00,WNA/IAEA,736.0
194,Dukovany-4,Czechia,Operational,PWR,VVER V-213,1979-03-01,1987-07-19,,420.0,2015-05-24T04:50:42+03:00,WNA/IAEA,81.0
287,Hanbit-2,South Korea,Operational,PWR,WH F,1981-12-01,1987-06-10,,903.0,2022-04-21T20:26:19+03:00,IAEA,412.0
721,Vogtle-1,United States,Operational,PWR,WH 4LP (DRYAMB),1976-08-01,1987-06-01,,1122.0,2017-02-10T23:59:15+02:00,WNA/IAEA,718.0
684,THTR-300,Germany,Shutdown,HTGR,Pebble bed reactor,1971-05-03,1987-06-01,1988-09-29,296.0,2015-05-24T04:54:05+03:00,WNA/IAEA,92.0
88,Bruce-8,Canada,Operational,PHWR,CANDU 750B,1979-07-30,1987-05-20,,795.0,2022-04-21T20:26:19+03:00,WNA/IAEA,42.0
587,Rivne-3,Ukraine,Operational,PWR,VVER V-320,1980-02-01,1987-05-16,,950.0,2023-08-28T08:51:40+03:00,WNA/IAEA,572.0
613,Shearon Harris-1,United States,Operational,PWR,WH 3LP (DRYAMB),1978-01-28,1987-05-02,,900.0,2017-02-10T23:58:59+02:00,WNA/IAEA,704.0
115,Cattenom-1,France,Operational,PWR,P4 REP 1300,1979-10-29,1987-04-01,,1300.0,2015-05-24T04:51:01+03:00,WNA/IAEA,207.0
217,Flamanville-2,France,Operational,PWR,P4 REP 1300,1980-05-01,1987-03-09,,1330.0,2015-05-24T04:51:00+03:00,WNA/IAEA,203.0
757,Zaporozhye-3,Ukraine,Operational,PWR,VVER V-320,1982-04-01,1987-03-05,,950.0,2015-05-24T04:51:40+03:00,WNA/IAEA,594.0
144,Chinon-B3,France,Operational,PWR,CP2,1980-10-01,1987-03-04,,905.0,2015-05-24T04:51:03+03:00,WNA/IAEA,213.0
359,Kalinin-2,Russia,Operational,PWR,VVER V-338,1982-02-01,1987-03-03,,950.0,2015-05-24T04:51:34+03:00,WNA/IAEA,490.0
650,St. Alban-2,France,Operational,PWR,P4 REP 1300,1979-07-31,1987-03-01,,1335.0,2015-05-24T04:51:01+03:00,WNA/IAEA,205.0
710,Tsuruga-2,Japan,Suspended Operation,PWR,M (4-loop),1982-11-06,1987-02-17,,1115.0,2022-12-30T02:24:37+02:00,WNA/IAEA,360.0
77,Brokdorf,Germany,Shutdown,PWR,PWR,1976-01-01,1986-12-22,2021-12-31,1307.0,2022-04-21T20:26:19+03:00,WNA/IAEA,107.0
193,Dukovany-3,Czechia,Operational,PWR,VVER V-213,1979-03-01,1986-12-20,,420.0,2015-05-24T04:50:42+03:00,WNA/IAEA,80.0
324,Hope Creek-1,United States,Operational,BWR,BWR-4 (Mark 1),1976-03-01,1986-12-20,,1067.0,2015-05-24T04:51:47+03:00,WNA/IAEA,680.0
516,Paks-3,Hungary,Operational,PWR,VVER V-213,1979-10-01,1986-12-01,,410.0,2015-05-24T04:51:21+03:00,WNA/IAEA,280.0
661,Super-Phenix,France,Shutdown,FBR,Na-1200,1976-12-13,1986-12-01,1998-12-31,1200.0,2015-05-24T04:50:53+03:00,WNA/IAEA,178.0
216,Flamanville-1,France,Operational,PWR,P4 REP 1300,1979-12-01,1986-12-01,,1330.0,2015-05-24T04:51:00+03:00,WNA/IAEA,202.0
520,Palo Verde-2,United States,Operational,PWR,CE80 2LP (DRYAMB),1976-06-01,1986-09-19,,1304.0,2017-02-10T23:59:22+02:00,WNA/IAEA,790.0
286,Hanbit-1,South Korea,Operational,PWR,WH F,1981-06-04,1986-08-25,,903.0,2022-04-21T20:26:19+03:00,IAEA,411.0
114,Catawba-2,United States,Operational,PWR,WH 4LP (ICECND),1974-05-01,1986-08-19,,1145.0,2017-02-10T23:59:14+02:00,WNA/IAEA,714.0
579,River Bend-1,United States,Operational,BWR,BWR-6 (Mark 3),1977-03-25,1986-06-16,,966.0,2015-05-24T04:51:49+03:00,WNA/IAEA,739.0
525,Paluel-4,France,Operational,PWR,P4 REP 1300,1980-02-01,1986-06-01,,1330.0,2015-05-24T04:50:58+03:00,WNA/IAEA,194.0
25,Balakovo-1,Russia,Operational,PWR,VVER V-320,1980-12-01,1986-05-23,,950.0,2015-05-24T04:51:36+03:00,WNA/IAEA,524.0
649,St. Alban-1,France,Operational,PWR,P4 REP 1300,1979-01-29,1986-05-01,,1335.0,2015-05-24T04:51:00+03:00,WNA/IAEA,204.0
391,Kori-4,South Korea,Operational,PWR,WH F,1980-04-01,1986-04-29,,1012.0,2021-04-20T02:47:37+03:00,WNA/IAEA,410.0
457,Millstone-3,United States,Operational,PWR,WH 4LP (DRYSUB),1974-08-09,1986-04-23,,1159.0,2017-02-10T23:59:15+02:00,WNA/IAEA,717.0
87,Bruce-7,Canada,Operational,PHWR,CANDU 750B,1979-05-01,1986-04-10,,822.0,2015-05-24T04:50:24+03:00,WNA/IAEA,41.0
22,Asco-2,Spain,Operational,PWR,WH 3LP,1975-03-07,1986-03-31,,888.0,2023-08-28T08:01:45+03:00,WNA/IAEA,156.0
364,Kalpakkam-2 (Madras-2 / MAPS2),India,Operational,PHWR,Horizontal Pressure Tube type,1972-10-01,1986-03-21,,202.0,2015-05-24T04:54:06+03:00,WNA/IAEA,305.0
192,Dukovany-2,Czechia,Operational,PWR,VVER V-213,1979-01-01,1986-03-21,,420.0,2015-05-24T04:50:42+03:00,WNA/IAEA,79.0
177,Diablo Canyon-2,United States,Operational,PWR,WH 4LP (DRYAMB),1970-12-09,1986-03-13,,1106.0,2017-02-10T23:58:39+02:00,WNA/IAEA,660.0
546,Pickering-8,Canada,Operational,PHWR,CANDU 500B,1976-09-01,1986-02-28,,516.0,2015-05-24T04:50:23+03:00,WNA/IAEA,36.0
756,Zaporozhye-2,Ukraine,Operational,PWR,VVER V-320,1981-01-01,1986-02-15,,950.0,2015-05-24T04:51:40+03:00,WNA/IAEA,586.0
415,Kursk-4,Russia,Operational,LWGR,RBMK-1000,1981-05-01,1986-02-05,,925.0,2015-05-24T04:51:35+03:00,WNA/IAEA,498.0
524,Paluel-3,France,Operational,PWR,P4 REP 1300,1979-02-01,1986-02-01,,1330.0,2015-05-24T04:50:58+03:00,WNA/IAEA,193.0
433,Limerick-1,United States,Operational,BWR,BWR-4 (Mark 2),1974-06-19,1986-02-01,,1055.0,2015-05-24T04:51:47+03:00,WNA/IAEA,678.0
519,Palo Verde-1,United States,Operational,PWR,CE80 2LP (DRYAMB),1976-05-25,1986-01-28,,1221.0,2017-02-10T23:59:21+02:00,WNA/IAEA,789.0
755,Zaporozhye-1,Ukraine,Operational,PWR,VVER V-320,1980-04-01,1985-12-25,,950.0,2015-05-24T04:51:40+03:00,WNA/IAEA,584.0
68,Bohunice-4,Slovakia,Operational,PWR,VVER V-213,1976-12-01,1985-12-18,,466.0,2021-02-14T03:47:53+02:00,WNA/IAEA,547.0
522,Paluel-1,France,Operational,PWR,P4 REP 1300,1977-08-15,1985-12-01,,1330.0,2015-05-24T04:50:57+03:00,WNA/IAEA,191.0
523,Paluel-2,France,Operational,PWR,P4 REP 1300,1978-01-01,1985-12-01,,1330.0,2015-05-24T04:50:57+03:00,WNA/IAEA,192.0
604,Sendai-2,Japan,Operational,PWR,M (3-loop),1981-10-12,1985-11-28,,846.0,2015-05-24T04:51:29+03:00,WNA/IAEA,363.0
383,Koeberg-2,South Africa,Operational,PWR,CP1,1976-07-01,1985-11-09,,921.0,2015-05-24T04:51:50+03:00,WNA/IAEA,837.0
262,Gravelines-6,France,Operational,PWR,CP1,1979-10-01,1985-10-25,,910.0,2015-05-24T04:51:02+03:00,WNA/IAEA,209.0
390,Kori-3,South Korea,Operational,PWR,WH F,1979-10-01,1985-09-30,,1001.0,2022-04-21T20:26:19+03:00,WNA/IAEA,409.0
725,Waterford-3,United States,Operational,PWR,CE 2LP (DRYAMB),1974-11-14,1985-09-24,,1104.0,2017-02-10T23:58:56+02:00,WNA/IAEA,695.0
369,Kashiwazaki Kariwa-1,Japan,Suspended Operation,BWR,BWR-5,1980-06-05,1985-09-18,,1067.0,2022-09-24T22:33:57+03:00,WNA/IAEA,359.0
101,Byron-1,United States,Operational,PWR,WH 4LP (DRYAMB),1975-04-01,1985-09-16,,1120.0,2017-02-10T23:59:17+02:00,WNA/IAEA,735.0
730,Wolf Creek,United States,Operational,PWR,WH 4LP (DRYAMB),1977-05-31,1985-09-03,,1170.0,2017-02-10T23:59:19+02:00,WNA/IAEA,751.0
693,Tihange-3,Belgium,Operational,PWR,WH 3LP,1978-11-01,1985-09-01,,1020.0,2017-02-10T23:55:44+02:00,WNA/IAEA,15.0
221,Forsmark-3,Sweden,Operational,BWR,"AA-IV, BWR-3000",1979-01-01,1985-08-18,,1050.0,2018-03-10T14:51:53+02:00,WNA/IAEA,532.0
512,Oskarshamn-3,Sweden,Operational,BWR,"AA-IV, BWR-3000",1980-05-01,1985-08-15,,1050.0,2018-03-10T14:51:50+02:00,WNA/IAEA,531.0
642,Smolensk-2,Russia,Operational,LWGR,RBMK-1000,1976-06-01,1985-07-02,,925.0,2015-05-24T04:51:34+03:00,WNA/IAEA,487.0
181,Doel-4,Belgium,Operational,PWR,WH 3LP,1978-12-01,1985-07-01,,1000.0,2017-02-10T23:55:43+02:00,WNA/IAEA,14.0
256,Grand Gulf-1,United States,Operational,BWR,BWR-6 (Mark 3),1974-05-04,1985-07-01,,1250.0,2015-05-24T04:51:49+03:00,WNA/IAEA,715.0
113,Catawba-1,United States,Operational,PWR,WH 4LP (ICECND),1974-05-01,1985-06-29,,1145.0,2017-02-10T23:59:13+02:00,WNA/IAEA,713.0
233,Fukushima Daini-3,Japan,Shutdown,BWR,BWR-5,1981-03-23,1985-06-21,2019-09-30,1067.0,2020-04-18T04:46:52+03:00,WNA/IAEA,361.0
358,Kalinin-1,Russia,Operational,PWR,VVER V-338,1977-02-01,1985-06-12,,950.0,2015-05-24T04:51:34+03:00,WNA/IAEA,489.0
671,Takahama-4,Japan,Operational,PWR,M (3-loop),1981-03-19,1985-06-05,,830.0,2015-05-24T04:51:28+03:00,WNA/IAEA,356.0
448,Maanshan-2,Taiwan,Operational,PWR,WH 3LP (WE 312),1979-02-21,1985-05-18,,938.0,2021-04-20T02:47:37+03:00,WNA/IAEA,559.0
176,Diablo Canyon-1,United States,Operational,PWR,WH 4LP (DRYAMB),1968-04-23,1985-05-07,,1084.0,2017-02-10T23:58:09+02:00,WNA/IAEA,628.0
191,Dukovany-1,Czechia,Operational,PWR,VVER V-213,1979-01-01,1985-05-03,,420.0,2023-08-28T08:01:45+03:00,WNA/IAEA,78.0
330,Ignalina-1,Lithuania,Shutdown,LWGR,RBMK-1500,1977-05-01,1985-05-01,2004-12-31,1500.0,2022-04-21T20:26:19+03:00,WNA/IAEA,415.0
538,Philippsburg-2,Germany,Shutdown,PWR,PWR,1977-07-07,1985-04-18,2019-12-31,1268.0,2020-04-18T04:46:52+03:00,WNA/IAEA,98.0
647,South Ukraine-2,Ukraine,Operational,PWR,VVER V-338,1981-07-01,1985-04-06,,950.0,2015-05-24T04:51:40+03:00,WNA/IAEA,578.0
197,Dungeness-B1,United Kingdom,Shutdown,GCR,AGR,1965-10-01,1985-04-01,2021-06-07,607.0,2022-01-05T00:04:08+02:00,WNA/IAEA,248.0
158,Cruas-2,France,Operational,PWR,CP2,1978-11-15,1985-04-01,,915.0,2015-05-24T04:50:59+03:00,WNA/IAEA,199.0
152,Cofrentes,Spain,Operational,BWR,BWR-6 (Mark 3),1975-09-09,1985-03-11,,939.0,2017-02-10T23:56:09+02:00,WNA/IAEA,140.0
85,Bruce-5,Canada,Operational,PHWR,CANDU 750B,1978-05-31,1985-02-28,,822.0,2022-04-21T20:26:19+03:00,WNA/IAEA,38.0
67,Bohunice-3,Slovakia,Operational,PWR,VVER V-213,1976-12-01,1985-02-14,,466.0,2021-02-14T03:47:53+02:00,WNA/IAEA,546.0
665,Susquehanna-2,United States,Operational,BWR,BWR-4 (Mark 2),1973-11-02,1985-02-12,,1065.0,2015-05-24T04:51:48+03:00,WNA/IAEA,697.0
160,Cruas-4,France,Operational,PWR,CP2,1979-10-01,1985-02-11,,880.0,2015-05-24T04:51:00+03:00,WNA/IAEA,201.0
268,Grohnde,Germany,Shutdown,PWR,PWR,1976-06-01,1985-02-01,2021-12-31,1289.0,2022-04-21T20:26:19+03:00,WNA/IAEA,101.0
272,Gundremmingen-C,Germany,Shutdown,BWR,BWR-72,1976-07-20,1985-01-18,2021-12-31,1249.0,2022-04-21T20:26:19+03:00,WNA/IAEA,102.0
670,Takahama-3,Japan,Operational,PWR,M (3-loop),1980-12-12,1985-01-17,,830.0,2015-05-24T04:51:28+03:00,WNA/IAEA,354.0
261,Gravelines-5,France,Operational,PWR,CP1,1979-10-01,1985-01-15,,910.0,2015-05-24T04:51:01+03:00,WNA/IAEA,208.0
545,Pickering-7,Canada,Operational,PHWR,CANDU 500B,1976-03-01,1985-01-01,,516.0,2015-05-24T04:50:23+03:00,WNA/IAEA,35.0
12,Angra-1,Brazil,Operational,PWR,WH 2LP,1971-05-01,1985-01-01,,609.0,2021-02-14T03:47:53+02:00,WNA/IAEA,24.0
107,Callaway-1,United States,Operational,PWR,WH 4LP (DRYAMB),1975-09-01,1984-12-19,,1171.0,2017-02-10T23:59:20+02:00,WNA/IAEA,752.0
422,Leibstadt,Switzerland,Operational,BWR,BWR-6,1974-01-01,1984-12-15,,960.0,2015-05-24T04:50:39+03:00,WNA/IAEA,59.0
153,Columbia (WNP-2),United States,Operational,BWR,BWR-5 (Mark 2),1972-08-01,1984-12-13,,1100.0,2015-05-24T04:51:48+03:00,WNA/IAEA,702.0
21,Asco-1,Spain,Operational,PWR,WH 3LP,1974-05-16,1984-12-10,,888.0,2023-08-28T08:01:45+03:00,WNA/IAEA,155.0
387,Kola-4,Russia,Operational,PWR,VVER V-213,1976-08-01,1984-12-06,,411.0,2015-05-24T04:51:34+03:00,WNA/IAEA,492.0
515,Paks-2,Hungary,Operational,PWR,VVER V-213,1974-08-01,1984-11-14,,410.0,2015-05-24T04:51:21+03:00,WNA/IAEA,279.0
420,LaSalle-2,United States,Operational,BWR,BWR-5 (Mark 2),1973-09-10,1984-10-19,,1078.0,2015-05-24T04:51:48+03:00,WNA/IAEA,693.0
86,Bruce-6,Canada,Operational,PHWR,CANDU 750B,1978-01-01,1984-09-14,,822.0,2015-05-24T04:50:24+03:00,WNA/IAEA,39.0
159,Cruas-3,France,Operational,PWR,CP2,1979-04-15,1984-09-10,,880.0,2015-05-24T04:50:59+03:00,WNA/IAEA,200.0
143,Chinon-B2,France,Operational,PWR,CP2,1977-03-01,1984-08-01,,870.0,2015-05-24T04:50:59+03:00,WNA/IAEA,197.0
447,Maanshan-1,Taiwan,Operational,PWR,WH 3LP (WE 312),1978-08-21,1984-07-27,,936.0,2021-04-20T02:47:37+03:00,WNA/IAEA,558.0
382,Koeberg-1,South Africa,Operational,PWR,CP1,1976-07-01,1984-07-21,,921.0,2015-05-24T04:51:50+03:00,WNA/IAEA,836.0
271,Gundremmingen-B,Germany,Shutdown,BWR,BWR-72,1976-07-20,1984-07-19,2017-12-31,1244.0,2018-03-10T14:51:13+02:00,WNA/IAEA,100.0
603,Sendai-1,Japan,Operational,PWR,M (3-loop),1979-12-15,1984-07-04,,846.0,2015-05-24T04:51:28+03:00,WNA/IAEA,353.0
11,Almaraz-2,Spain,Operational,PWR,WH 3LP,1973-07-03,1984-07-01,,900.0,2019-06-02T20:17:55+03:00,WNA/IAEA,154.0
507,Onagawa-1,Japan,Shutdown,BWR,BWR-4,1980-07-08,1984-06-01,2018-12-21,498.0,2021-02-14T03:47:53+02:00,WNA/IAEA,347.0
157,Cruas-1,France,Operational,PWR,CP2,1978-08-01,1984-04-02,,880.0,2015-05-24T04:50:59+03:00,WNA/IAEA,198.0
593,San Onofre-3,United States,Shutdown,PWR,CE (2-loop) DRYAMB,1974-03-01,1984-04-01,2013-06-07,1070.0,2015-05-24T04:54:11+03:00,WNA/IAEA,684.0
414,Kursk-3,Russia,Operational,LWGR,RBMK-1000,1978-04-01,1984-03-30,,925.0,2015-05-24T04:51:35+03:00,WNA/IAEA,497.0
399,Kruemmel,Germany,Shutdown,BWR,BWR-69,1974-04-05,1984-03-28,2011-08-06,1260.0,2015-05-24T04:50:44+03:00,WNA/IAEA,94.0
136,Chernobyl-4,Ukraine,Shutdown,LWGR,RBMK,1979-04-01,1984-03-26,1986-04-26,925.0,2015-05-24T04:51:40+03:00,WNA/IAEA,576.0
451,McGuire-2,United States,Operational,PWR,WH 4LP (ICECND),1971-04-01,1984-03-01,,1180.0,2017-02-10T23:58:55+02:00,WNA/IAEA,691.0
232,Fukushima Daini-2,Japan,Shutdown,BWR,BWR-5,1979-05-25,1984-02-03,2019-09-30,1067.0,2020-04-18T04:46:52+03:00,WNA/IAEA,351.0
142,Chinon-B1,France,Operational,PWR,CP2,1977-03-01,1984-02-01,,870.0,2015-05-24T04:50:58+03:00,WNA/IAEA,196.0
544,Pickering-6,Canada,Operational,PHWR,CANDU 500B,1975-10-01,1984-02-01,,516.0,2015-05-24T04:50:22+03:00,WNA/IAEA,34.0
363,Kalpakkam-1 (Madras-1 / MAPS1),India,Suspended Operation,PHWR,Horizontal Pressure Tube type,1971-01-01,1984-01-27,,202.0,2023-08-28T08:01:45+03:00,WNA/IAEA,304.0
202,Embalse,Argentina,Operational,PHWR,CANDU 6,1974-04-01,1984-01-20,,608.0,2020-04-18T04:46:52+03:00,WNA/IAEA,4.0
658,Summer-1,United States,Operational,PWR,WH 3LP (DRYAMB),1973-03-21,1984-01-01,,900.0,2017-02-10T23:58:58+02:00,WNA/IAEA,701.0
419,LaSalle-1,United States,Operational,BWR,BWR-5 (Mark 2),1973-09-10,1984-01-01,,1078.0,2015-05-24T04:51:48+03:00,WNA/IAEA,692.0
646,South Ukraine-1,Ukraine,Operational,PWR,VVER V-302,1976-08-01,1983-12-02,,950.0,2015-05-24T04:51:40+03:00,WNA/IAEA,577.0
578,Ringhals-4,Sweden,Operational,PWR,WH 3LP,1973-11-01,1983-11-21,,1130.0,2021-04-20T02:47:37+03:00,WNA/IAEA,529.0
63,Blayais-3,France,Operational,PWR,CP1,1978-04-01,1983-11-14,,910.0,2015-05-24T04:50:54+03:00,WNA/IAEA,189.0
64,Blayais-4,France,Operational,PWR,CP1,1978-04-01,1983-10-01,,910.0,2015-05-24T04:50:54+03:00,WNA/IAEA,190.0
250,Gentilly-2,Canada,Shutdown,PHWR,CANDU 6,1974-04-01,1983-10-01,2012-12-28,645.0,2015-05-24T04:50:21+03:00,WNA/IAEA,32.0
641,Smolensk-1,Russia,Operational,LWGR,RBMK-1000,1975-10-01,1983-09-30,,925.0,2015-05-24T04:51:34+03:00,WNA/IAEA,486.0
10,Almaraz-1,Spain,Operational,PWR,WH 3LP,1973-07-03,1983-09-01,,900.0,2017-02-10T23:56:15+02:00,WNA/IAEA,153.0
514,Paks-1,Hungary,Operational,PWR,VVER V-213,1974-08-01,1983-08-10,,408.0,2015-05-24T04:51:21+03:00,WNA/IAEA,278.0
656,St. Lucie-2,United States,Operational,PWR,CE 2LP (DRYAMB),1977-06-02,1983-08-08,,830.0,2017-02-10T23:58:56+02:00,WNA/IAEA,698.0
592,San Onofre-2,United States,Shutdown,PWR,CE (2-loop) DRYAMB,1974-03-01,1983-08-08,2013-06-07,1070.0,2015-05-24T04:54:11+03:00,WNA/IAEA,683.0
654,St. Laurent-B2,France,Operational,PWR,CP2,1976-07-01,1983-08-01,,880.0,2015-05-24T04:50:53+03:00,WNA/IAEA,177.0
653,St. Laurent-B1,France,Operational,PWR,CP2,1976-05-01,1983-08-01,,915.0,2015-05-24T04:50:51+03:00,WNA/IAEA,169.0
389,Kori-2,South Korea,Operational,PWR,WH F,1977-12-23,1983-07-25,,618.0,2022-04-21T20:26:19+03:00,WNA/IAEA,405.0
